eccentricity,true_PdE,true_WdE,fit_decay_PdE,fit_prec_wdE,fit_dp_PdE,fit_dp_wdE,logZ_decay,logZ_prec,logZ_dp
0.1,-0.0,0.00010000000000000003,-4.065707526960178e-10,-0.0066539962403096425,1.8499007693506718e-09,-0.01290190406385086,-9999999999.999998,-9999999999.999998,-9999999999.999998
0.1,-1e-12,0.0,-1.7390241536624383e-12,1.3340367689009654e-08,-1.6148347047813986e-12,1.0984087373494055e-12,-1885.3270307311607,-1878.5740758158956,-1880.8987959505791
0.1,-1e-12,9.999999999999999e-09,-9.630368978148935e-13,-1.0996361115649525e-09,-7.591707399744033e-13,2.135421017329982e-08,-1885.3270307311607,-1878.5740758158956,-1880.8987959505791
0.1,-1e-12,1.0000000000000004e-07,-1.2905018456337724e-12,-2.7940488518332605e-07,-2.1519979299468657e-12,1.5564780200430485e-07,-1903.3698035595805,-1896.4688334079167,-1896.145273223366
0.1,-1e-12,1.0000000000000002e-06,-3.3872844435462224e-12,-9.509439452839944e-06,-3.3996488785822487e-12,-9.33664221201748e-06,-5121.575717658934,-5107.655221398414,-5098.386403669485
0.1,-1e-12,1e-05,1.2989250169377827e-09,-0.00030352281677806063,-8.08272066076938e-10,-0.0015100689284648673,-10000000000.01515,-10000000000.030302,-9999999999.999998
0.1,-1e-12,0.00010000000000000003,-5.872968608341454e-10,-0.01947401353769937,-1.4956641279513703e-09,-0.01221269723884548,-10000000000.030302,-9999999999.999998,-10000000000.045454
0.1,-1e-11,0.0,-2.1307908013425874e-11,1.8267962744321053e-09,-2.1623478262268447e-11,1.3203891540153869e-08,-1795.62198145924,-2126.8999994536816,-1790.9865236248854
0.1,-1e-11,9.999999999999999e-09,-1.900476728258801e-11,3.111946881833566e-08,-1.88613128813351e-11,-1.3788027477420601e-08,-1795.62198145924,-2126.8999994536816,-1790.9865236248854
0.1,-1e-11,1.0000000000000004e-07,-2.0170644167406548e-11,-2.781562871597867e-07,-2.020865870963185e-11,-5.1555031099248644e-08,-1860.4454210302595,-2169.981159846604,-1852.0324377640711
0.1,-1e-11,1.0000000000000002e-06,-1.9065085745650736e-11,-9.613922813848588e-06,-1.939281487250841e-11,-9.569091581669614e-06,-5196.952018402925,-5447.905600865175,-5172.279528256416
0.1,-1e-11,1e-05,-1.0638659122090575e-11,-9.997419971721975e-05,-1.2091718645813848e-11,-9.995690361712128e-05,-348934.37336843996,-347297.26155367703,-347213.87694336206
0.1,-1e-11,0.00010000000000000003,-5.285819629354778e-10,0.0018700002291913726,6.572174838346959e-10,-0.0007855951797927779,-10000000000.139996,-10000000000.079994,-10000000000.189995
0.1,-1e-10,0.0,-2.0008863508239267e-10,-1.0182037589319553e-08,-1.9967316023233105e-10,1.1251127332065566e-09,-1746.604531384902,-32761.823628577156,-1740.6546352931969
0.1,-1e-10,9.999999999999999e-09,-2.0320331157872087e-10,-7.902258054485794e-09,-2.0285228720054333e-10,-7.628265402103417e-09,-1746.604531384902,-32761.823628577156,-1740.6546352931969
0.1,-1e-10,1.0000000000000004e-07,-1.9936266882179053e-10,2.8559716660304337e-08,-1.9951860015647002e-10,-2.0002423963468235e-07,-1741.444501683884,-31288.813867783883,-1734.0132239257885
0.1,-1e-10,1.0000000000000002e-06,-2.0163951572053113e-10,-9.681404765940833e-06,-2.01345667590041e-10,-9.613168605534927e-06,-5273.4449843588945,-36581.9869931318,-5249.295972779542
0.1,-1e-10,1e-05,7.305221946072555e-10,7.794410307735973e-05,4.1516356680208214e-11,-0.00013053772769200763,-10000000000.079994,-10000000000.059996,-10000000000.059996
0.1,-1e-10,0.00010000000000000003,1.6658908357169813e-08,-0.0035853466040556975,-1.1872878754991724e-08,0.014621230791724255,-10000000000.01515,-10000000000.01515,-9999999999.999998
0.1,-1e-09,0.0,1.0748246261810595e-08,1.710023756276799e-08,6.073045128585844e-09,8.550005060666298e-09,-10000000000.079994,-10000000000.119995,-10000000000.049995
0.1,-1e-09,9.999999999999999e-09,3.704413429352326e-09,7.96647272689588e-08,-2.2413865922551432e-08,1.0861391184375034e-07,-10000000000.079994,-10000000000.119995,-10000000000.049995
0.1,-1e-09,1.0000000000000004e-07,-2.6705131531402386e-07,-1.4579697870976282e-06,1.8994929641466007e-07,2.0195666194630472e-05,-9999999999.999998,-9999999999.999998,-10000000000.045454
0.1,-1e-09,1.0000000000000002e-06,2.71241689893596e-08,0.00020940109432462418,1.4615334816125966e-07,-9.055139238469165e-05,-9999999999.999998,-10000000000.01515,-9999999999.999998
0.1,-1e-09,1e-05,-1.6972199761431806e-08,9.470569182369495e-05,-7.570873557006144e-09,6.763330521783017e-05,-10000000000.099995,-10000000000.079994,-10000000000.069996
0.1,-1e-09,0.00010000000000000003,-1.5019387315486797e-07,-0.012130962221032195,-1.9825433557013536e-07,-0.004174067535834311,-10000000000.045454,-9999999999.999998,-9999999999.999998
0.1,-1e-08,0.0,-9.379293581938669e-08,6.5266566283782135e-09,-1.0701415014488824e-09,1.6865324048624267e-08,-10000000000.089994,-10000000000.089994,-10000000000.119995
0.1,-1e-08,9.999999999999999e-09,-9.510303737021751e-08,-1.920378954931385e-07,-2.840631552406834e-09,-6.60601762978846e-09,-10000000000.089994,-10000000000.089994,-10000000000.119995
0.1,-1e-08,1.0000000000000004e-07,-1.259813932885858e-07,9.670995740364512e-07,1.7281718136439212e-08,-8.632948314338048e-09,-10000000000.129995,-10000000000.059996,-10000000000.089994
0.1,-1e-08,1.0000000000000002e-06,4.928435570264718e-08,-8.191983127524963e-06,-7.509680871150163e-08,-7.6190825817101565e-06,-10000000000.109995,-10000000000.129995,-10000000000.039995
0.1,-1e-08,1e-05,-9.825125542461981e-08,8.059371111141531e-06,2.84749876841028e-08,-0.00010010285070005654,-10000000000.049995,-10000000000.079994,-10000000000.099995
0.1,-1e-08,0.00010000000000000003,7.025707524241027e-08,-7.93212663501991e-05,-3.823040337130576e-08,0.00046862076156663386,-10000000000.119995,-10000000000.149996,-10000000000.109995
